id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
761257650901212702,"Homebush 3 bedroom apartment, close Olympic Park",473933729,Aus,,Strathfield,-33.86111,151.08114,Entire home/apt,169,2,47,2024-05-03,2.50,19,271,26,PID-STRA-39208
761292578358592050,Pyrmont: Cozy and comfortable 2 bedroom home,27286333,Julie,,Sydney,-33.86964,151.19465,Entire home/apt,228,5,6,2024-01-08,0.55,17,346,6,PID-STRA-43955
761293315277214104,"Large Comfortable room with en-suit, free parking.",487907591,Veronica,,Liverpool,-33.95185,150.90643,Private room,42,90,0,,,1,358,0,
761313046380142318,Urban Elegance: A Chic Townhouse Retreat,550622893,Host Pro,,Willoughby,-33.81123,151.20205,Entire home/apt,383,1,14,2024-05-03,0.80,8,361,11,PID-STRA-58544
761314501596427849,Cosy home at Wentworth Point @ waterfront,92779512,Edward,,Auburn,-33.82285,151.0795,Entire home/apt,200,2,7,2024-03-26,0.48,15,91,5,Exempt
761339246554897775,01.Artistic and cozy Apartment free parking &Wifi,67874157,Bo,,Canterbury,-33.91317,151.11815,Entire home/apt,205,2,14,2024-03-24,0.75,2,65,8,PID-STRA-37518
761344453202391306,Eastwood Furnished Apartments-2 Bedroom Apartment,441235209,Elan,,Ryde,-33.7888428,151.0828287,Entire home/apt,237,3,43,2024-05-21,2.32,36,45,37,PID-STRA-6133-1
761354971175130912,Adorable One Bedroom APT in heart of WWP,458881128,Carina,,Auburn,-33.82483,151.07884,Entire home/apt,188,2,31,2024-03-27,1.63,20,80,12,Exempt
761523174696029262,Villa Bronte Blanchfield,281589768,Julian,,Waverley,-33.90449,151.26386,Entire home/apt,2726,7,0,,,9,130,0,PID-STRA-14398
761619659735038444,Stylish & Bright ~ 5* Location ~ 200m to the Sand!,4089104,Niklas,,Waverley,-33.88820132387481,151.2783895432949,Entire home/apt,263,1,83,2024-06-09,4.60,10,312,48,PID-STRA-45249
761695597636173469,The Bungan - Beachfront w/ Access to Bungan Beach,272130295,James,,Pittwater,-33.6665646,151.3176264,Entire home/apt,714,2,54,2024-05-24,3.09,3,199,38,PID-STRA-41955
761800760792372499,Ocean View Designer Home in Vaucluse.,167072223,First Hand,,Woollahra,-33.86324575354428,151.27730911124584,Entire home/apt,1800,90,7,2023-05-29,0.43,29,192,0,PID-STRA-42899
761808192956484870,Bondi Beach Retreat,487485133,Linda,,Waverley,-33.8901399,151.2667959,Entire home/apt,400,90,9,2024-01-25,0.74,1,136,9,PID-STRA-51629
761830705897281065,"Farmhouse 100 -
You’re luxury farm stay",405865044,Katie And Mark,,The Hills Shire,-33.51926,150.93088,Entire home/apt,416,2,65,2024-06-10,3.65,2,157,43,PID-STRA-43995
761856114272014405,5m Walk Mascot STN 2BRs+Parking,70438829,Aimee,,Botany Bay,-33.92109,151.18394,Entire home/apt,,3,16,2024-04-18,0.94,18,0,13,PID-STRA-44010
761876833301232885,Large Trendy Apartment with Ultimate Convenience,301753450,Tim,,Marrickville,-33.91243,151.1533,Entire home/apt,229,2,19,2024-02-28,1.07,95,61,2,Exempt
761878469818895731,Modern apartment in Glebe| Free Parking | BBQ area,481193320,Jaime,,Sydney,-33.8796829,151.1940816,Entire home/apt,400,90,4,2023-01-05,0.21,15,92,0,PID-STRA-43363
761944389568476495,Beachfront Reserve.  New Build.,171205185,Melinda,,Pittwater,-33.67797,151.31287,Entire home/apt,699,7,1,2024-01-01,0.18,1,356,1,PID-STRA-44382
761998285108602273,Nearly brand new granny flat,172630756,Gu,,Ryde,-33.77959,151.09848,Entire home/apt,188,1,34,2024-05-28,1.86,1,123,22,PID-STRA-44019
762043089507709074,Large & Modern Family Home With Private Pool,103000001,Lawrence,,Waverley,-33.8796082,151.2727517,Entire home/apt,799,5,3,2024-01-14,0.17,1,32,2,PID-STRA-44030
762048687975517160,Large private room in Kingsford nearby UNSW,35734357,Jacob,,Randwick,-33.92528,151.23352,Private room,80,2,27,2024-05-14,1.46,7,365,11,PID-STRA-44017
762137281134263758,Hidden Gem in the Heart of Bankstown,44869453,Ernest,,Bankstown,-33.91262,151.0353,Entire home/apt,195,2,16,2024-03-17,0.86,27,91,7,Exempt
762269663915545021,Luxury home with Pool Northern Beaches Sydney,20623391,Lucas,,Pittwater,-33.6725231092291,151.2987314643663,Entire home/apt,1480,90,0,,,1,263,0,PID-STRA-51464
762414787047739070,The View - Whale Beach,100552972,The Curated Collection,,Pittwater,-33.6105341,151.3286534,Entire home/apt,1434,1,0,,,39,364,0,PID-STRA-9397
762429036057687906,Malabar Home near the beach,471790213,Russell,,Randwick,-33.9734327,151.2518448,Entire home/apt,495,5,0,,,1,364,0,Exempt
762476407603954449,Spectacular Townhouse 100m from Manly Beach,173263432,Beaches BnB Management: Sue,,Manly,-33.7925333,151.2857785,Entire home/apt,380,5,34,2024-05-27,1.86,22,6,18,PID-STRA-43699
762511798008367198,Nirvana,298947796,Nicola,,Pittwater,-33.59025,151.29766,Entire home/apt,800,2,1,2023-01-01,0.06,1,361,0,PID-STRA-43604
762529212771934750,3 bedroom house - Northbridge,15739069,The Apartment Service,,Willoughby,-33.8128684,151.2161864,Entire home/apt,293,28,0,,,119,88,0,PID-STRA-41810
762605700137687786,Beachside Bondi Apartment,88820324,Ben,,Waverley,-33.8947136,151.2718634,Entire home/apt,500,90,0,,,1,365,0,PID-STRA-44090
762612818088800851,Coastal Cool Maroubra,7409213,L'Abode Accommodation Specialist,,Randwick,-33.94222,151.26271,Entire home/apt,353,1,0,,,144,360,0,PID-STRA-44139
762649050841390616,Queen Bedroom (own bathroom) in beautiful terrace,7950441,Em,,Sydney,-33.89647,151.21003,Private room,106,4,55,2024-05-10,2.99,2,231,39,PID-STRA-43916
762721648961368685,Beautiful Mosman cottage,60132436,Claire,,Mosman,-33.8278344,151.2420528,Entire home/apt,180,2,22,2024-05-03,1.17,2,334,8,PID-STRA-14863-2
762770629705375293,Quaint & Cute Studio backing onto Bush & Parkland,488195907,Azmy,,Ryde,-33.77786804257658,151.09450513410118,Entire home/apt,97,3,29,2024-05-21,1.57,1,311,16,PID-STRA-44102
762992456669183645,Eastwood Furnished Apartments - Long Stay 1Bedroom,441235209,Elan,,Ryde,-33.7888428,151.0828287,Entire home/apt,140,28,3,2024-01-30,0.38,36,116,3,PID-STRA-6133-1
763001351229728402,Eastwood Furnished Apartments - Long Stay 2Bedroom,441235209,Elan,,Ryde,-33.7888428,151.0828287,Entire home/apt,,28,4,2024-02-23,0.26,36,10,2,PID-STRA-6133-1
763016554489162668,Large Eastwood 3 Bedroom Townhouse-Long Stay Rate,441235209,Elan,,Ryde,-33.7888428,151.0828287,Entire home/apt,250,28,1,2024-03-27,0.39,36,281,1,PID-STRA-6133-1
763286033214046056,Harbour View Home,66520229,Garry And Zoe,,Woollahra,-33.8679567,151.2727958,Entire home/apt,2500,7,0,,,2,351,0,PID-STRA-60051
763307656710444464,Studio apartment,271672867,Tracy,,Manly,-33.79243,151.27268,Private room,70,90,1,2023-02-27,0.06,1,208,0,PID-STRA-44127
763319400538252654,Luxury Beachside Getaway - 250m walk to the sand,189671131,Max,,Pittwater,-33.68742,151.30764,Entire home/apt,2000,7,1,2023-03-30,0.07,1,70,0,PID-STRA-32066
763777330674448390,Westmead Home away from home,485246485,Anita,,Parramatta,-33.8072497,150.9794931,Entire home/apt,168,3,21,2024-06-07,1.35,1,90,12,PID-STRA-48322
763823988830992344,Sunny family home with lovely garden close 2 beach,3894968,Victoria,,Sutherland Shire,-34.05440137560093,151.1275551840663,Entire home/apt,350,90,0,,,1,363,0,PID-STRA-44143
763918909858245754,Kaban Power(K71) Private room with shared bathroom,379776076,Dinesh,,Blacktown,-33.76545,150.87439,Private room,65,1,13,2024-04-29,0.70,16,166,4,PID-STRA-44162
763990946865949529,Unique warehouse conversion + free park,3342421,Ema,,Sydney,-33.907116211814994,151.1900033801794,Entire home/apt,400,14,1,2023-01-13,0.06,1,178,0,PID-STRA-44168
764001082757731684,Boutique airy apartment in Bondi,10144169,Shruti,,Waverley,-33.88544,151.28517,Entire home/apt,980,90,0,,,1,363,0,PID-STRA-43834
764001169288131103,Chic & Cozy Hotel Studio Apartment,117970185,Ivy,,Sydney,-33.8698606,151.2258031,Entire home/apt,190,2,111,2024-06-08,6.03,1,284,73,Exempt
764078713929244544,Stunningly Spacious Beach house in Bondi,56899852,Bidnstay,,Waverley,-33.89103468539614,151.2688170719398,Entire home/apt,536,2,23,2024-01-12,1.47,21,0,21,PID-STRA-1478
764087371173600915,Townhouse in Freshwater,55971161,Amanda,,Warringah,-33.7799342,151.2800401,Entire home/apt,700,5,2,2024-01-05,0.11,1,270,1,PID-STRA-44156
764114986418327099,Charm in the heart of Newtown,25918377,Vanessa,,Sydney,-33.89726,151.18021,Entire home/apt,214,2,30,2024-04-14,1.66,1,175,17,PID-STRA-44891
764149874923629060,Gondola House of Watsons Bay by Hotelesque,2450066,Hotelesque,,Woollahra,-33.84189574507492,151.2815368,Entire home/apt,,5,2,2023-01-16,0.12,100,0,0,PID-STRA-44045
764188255094066375,NEW - Spacious Homey Apartment close to shops,301753450,Tim,,Bankstown,-33.9126,151.03675,Entire home/apt,206,2,10,2024-04-14,0.56,95,66,5,Exempt
764220616408536927,Coogee Beach 2 bedroom apartment,488433218,Louis,,Randwick,-33.92342,151.25185,Entire home/apt,350,5,7,2024-04-01,0.95,1,53,7,PID-STRA-44184
764230407403232948,A fun-filled home in Seaforth.,37123582,Simone,,Manly,-33.79416,151.2487,Entire home/apt,420,7,1,2022-12-27,0.06,1,83,0,PID-STRA-44231
764236896668176222,"Darlo Loft, Sydney",35253198,Greg,,Sydney,-33.8759203,151.2214628,Entire home/apt,500,5,45,2024-05-01,2.49,1,158,32,PID-STRA-44222
764254438907724679,Vibrant 2 Bedroom Hideaway,487111885,Jack,,Willoughby,-33.7965817,151.1784647,Entire home/apt,167,2,36,2024-05-25,2.02,1,160,20,PID-STRA-60271
764598463922158203,Seaside apartment on The Esplanade,402339453,Trevor,,Sutherland Shire,-34.0592456,151.1571834,Entire home/apt,356,3,14,2024-04-23,0.87,1,197,12,PID-STRA-44007
764635337663834377,Jam Home | Modern Stylish close Newtown Sydney CBD,165140060,Jam,,Marrickville,-33.88978,151.1587,Entire home/apt,325,2,56,2024-05-19,3.05,10,74,29,PID-STRA-44537
764718098629251219,Penthouse with 270 degree views,42092865,Luke,,Warringah,-33.74474,151.27936,Entire home/apt,343,4,7,2024-02-26,0.40,1,363,5,PID-STRA-44237
764728546887723300,Apartment close to beach & shops,21301201,Teresa,,Randwick,-33.9136266832882,151.2444458529353,Entire home/apt,450,4,2,2024-01-05,0.11,1,93,1,PID-STRA-44289
764733530068127630,PROS - Bower Beauty,16357713,Property Providers,,Manly,-33.80193,151.29607,Entire home/apt,617,7,0,,,67,96,0,PID-STRA-44236
764783392624545241,Terrace Boutique in the Heart of The Rocks,101139031,Gabriel HH,,Sydney,-33.85942392905949,151.2081344181207,Entire home/apt,800,3,51,2024-05-13,2.81,64,99,36,PID-STRA-44263
764796328350365936,Inner-west Local bird. Close to Sydney CBD.,320777804,Manel,,Marrickville,-33.90178,151.14985,Entire home/apt,130,2,11,2023-07-10,0.65,1,111,4,Exempt
764797977098758809,Beautiful Beach Home - Turimetta Beach Retreat,24721535,Beach Stays,,Pittwater,-33.69811,151.30743,Entire home/apt,1176,2,4,2024-02-24,0.23,52,141,1,PID-STRA-42410
764873168998671665,"Industrial studio Wheeler Heights, Lake View",197809247,Halina,,Warringah,-33.7257,151.27685,Entire home/apt,198,1,78,2024-06-10,4.16,3,284,49,PID-STRA-10933
764873942740234255,Central Surry Hills,26658780,Leon,,Sydney,-33.88435009515546,151.215775385499,Entire home/apt,250,3,14,2024-03-15,0.79,1,42,8,PID-STRA-44760
764888927913306387,New York style loft apartment with secure parking,48015860,Alex,,Sydney,-33.882400896738176,151.21973071534424,Entire home/apt,250,2,57,2024-06-10,3.47,2,157,39,PID-STRA-44281
764902137470618649,Crows Nest LemonTree Cozy 3 Bedroom House,169795871,Charlotte,,North Sydney,-33.82310104,151.19900513,Entire home/apt,381,2,27,2024-03-10,1.44,26,60,10,PID-STRA-43820
764928411798787272,"1 Bedroom+toilet, Less than 10 minutes to airport",443723449,Johan,,Rockdale,-33.935182,151.1560113,Private room,138,1,72,2024-06-09,3.99,1,349,56,PID-STRA-45890
764954118646704831,"1BR Apt + parking, close to Train, CBD + Airport",488573694,Liquid Capital,,Rockdale,-33.9289539,151.1545661,Entire home/apt,207,2,38,2024-05-19,2.16,1,225,28,PID-STRA-45141
764956645522616667,Bondi Haven,99010592,Maddy,,Waverley,-33.89305,151.26377,Entire home/apt,,3,3,2024-02-18,0.17,1,0,2,PID-STRA-45059
764957515225617998,Coastal Holiday Apartment,4745642,Mia,,Pittwater,-33.65632,151.31875,Entire home/apt,450,2,28,2024-06-10,1.51,1,239,19,PID-STRA-44431
765012716201632962,Lovely Studio in Chatswood,170110669,Ken,,Willoughby,-33.7955,151.17892,Entire home/apt,122,3,11,2024-02-25,0.62,13,89,6,Exempt
765039957526995747,Comfy 2-Bed Apartment with A/C throughout,279001183,MadeComfy,,Manly,-33.79601,151.28561,Entire home/apt,220,3,26,2024-04-26,1.43,217,346,14,PID-STRA-63625
765323719831750866,Modern 1 x King bed apt footsteps to Bondi Beach!,47758587,Robert,,Waverley,-33.88996368730645,151.27325648425534,Entire home/apt,686,90,0,,,1,89,0,
765337162370556186,Blue Sky Retreat Bungan Beach,183278462,Justine,,Pittwater,-33.66186,151.31838,Entire home/apt,383,10,0,,,1,287,0,PID-STRA-44331
765417410586567169,Eclectic Family Home Minutes to Bondi Beach,2450066,Hotelesque,,Waverley,-33.88792748734908,151.27010931957398,Entire home/apt,506,5,4,2023-07-24,0.31,100,159,3,PID-STRA-13650
765426499193914518,Avora,140858911,Philippa,,Pittwater,-33.68824,151.28824,Entire home/apt,600,5,3,2024-01-09,0.18,1,328,2,PID-STRA-44372
765483272150736769,Sunny place,487908074,Martin,,Randwick,-33.9233423,151.2455596,Entire home/apt,,2,10,2024-01-13,0.57,1,0,8,PID-STRA-44491
765489201048452356,One Bedroom Apartment with Water Views in Mosman,15739069,The Apartment Service,,Mosman,-33.8388201,151.2334226,Entire home/apt,156,28,11,2024-03-07,0.64,119,136,7,PID-STRA-44273
765516385551280281,"The Shire - Homely, relaxing & a Hot spa !",66009134,Rebecca,,Sutherland Shire,-34.04697,151.1188,Entire home/apt,291,4,29,2024-05-26,1.61,2,276,23,PID-STRA-44439
765529628994482297,"Perfect Designer Apartment Opp Park, Tennis & Golf",58493643,Toni,,Warringah,-33.73883947492606,151.30354261111452,Entire home/apt,453,3,2,2023-07-14,0.12,23,221,1,PID-STRA-43059
765540616266484728,Tranquil north harbour retreat-close to Manly!,14185787,Lara,,Manly,-33.796651869497374,151.26654769391786,Entire home/apt,,4,3,2024-02-17,0.17,1,0,2,PID-STRA-44965
765600651485081705,New Executive 1 bed opposite Long Reef Golf Course,58493643,Toni,,Warringah,-33.7388573186483,151.30345678042605,Entire home/apt,278,3,19,2024-05-17,1.21,23,196,13,PID-STRA-43058
765601018148256902,Sydney Airport Brand new House,107339792,Lalith,,Botany Bay,-33.9337,151.19595,Private room,67,1,24,2024-04-22,1.80,2,17,23,PID-STRA-13490
765603508917529564,Farm house in the city.,14253682,Abul Monirul,,Penrith,-33.70171,150.7675,Entire home/apt,370,3,4,2024-03-24,0.25,1,364,1,Exempt
765650186200326336,A Slice of Rainforest Heaven,1239904,Julia,,Pittwater,-33.6366526,151.3180251,Entire home/apt,1350,5,0,,,1,138,0,PID-STRA-44974
765704149699104461,Paris in Potts Point,23875402,Martine,,Sydney,-33.86775,151.22586,Entire home/apt,440,5,0,,,2,364,0,Exempt
765728992259809814,Hornsby Furnished Apartments-Long Stay 1 Bedroom,441235209,Elan,,Hornsby,-33.6998753,151.1023886,Entire home/apt,130,28,0,,,36,284,0,PID-STRA-44538
765749274374761864,Mid century styled garden apartment,14829735,Johann,,Randwick,-33.9231504,151.2300299,Entire home/apt,300,3,2,2023-07-10,0.14,1,3,1,PID-STRA-45577
765964355026135719,Southern Suburban Bush Retreat,66287385,Allison,,Sutherland Shire,-34.01189,151.02114,Entire home/apt,,28,0,,,1,43,0,Exempt
766000143310846320,Villa Barcelona - Footsteps to Beach Sand & Coffee,1331819,Holidays By Etch,,Manly,-33.78883,151.28158,Entire home/apt,1000,4,3,2023-12-26,0.17,25,283,1,PID-STRA-36119
766102736280768195,"Stunning studio, 2 minutes to Parramatta station",488789030,Diem,,Parramatta,-33.81924207808772,151.00618220865726,Entire home/apt,,1,70,2024-05-25,4.34,2,0,34,Exempt
766126264718675235,Sussex Suite—Sunny City Living by Darling Harbour,185783910,Annie,,Sydney,-33.87338426078905,151.2039784625656,Entire home/apt,220,2,27,2024-05-02,1.52,52,313,18,PID-STRA-44365
766128595488908580,Esplanade Bliss,488793361,Janine,,Sutherland Shire,-34.0590155,151.1572972,Entire home/apt,350,3,26,2024-03-02,1.46,1,156,15,PID-STRA-44403
766131279879756844,The Darling,3046924,Contemporary Hotels,,Leichhardt,-33.85702,151.18658,Entire home/apt,539,1,1,2024-02-25,0.28,57,332,1,PID-STRA-40121
766234293442648028,2 mins -> Darling Harbour! Rare 2BR House Ultimo,407392360,Furnished Properties,,Sydney,-33.88032,151.1992,Entire home/apt,291,2,56,2024-05-20,3.02,57,88,24,PID-STRA-44497
766260475675999688,Tropicana: Close To Clovelly Beach & Coogee Beach!,27187853,Michael,,Randwick,-33.9127425,151.2527896,Entire home/apt,212,3,11,2024-01-06,0.63,1,110,10,PID-STRA-44512
766294880096587624,Aircabin - Beecroft - Cozy Spacious - 2 Beds Apt,484473459,AirCabin,,Hornsby,-33.74852,151.06548,Entire home/apt,139,2,39,2024-06-07,2.11,68,62,25,PID-STRA-55459
766295811712332508,Cosy apartment next to Darling Harbour,475606023,Klevis,,Sydney,-33.87451,151.19686,Entire home/apt,201,2,54,2024-04-01,2.90,1,89,34,PID-STRA-44517
766361395286257190,Relax in the Heart of Leichhardt,144233537,Margaret,,Leichhardt,-33.8870242,151.1584788,Entire home/apt,304,1,38,2024-02-12,2.05,1,265,21,PID-STRA-44545
766460982057258112,Sydney University I2 gallery room,488184317,Sunny,,Sydney,-33.889568878057986,151.19464680070809,Private room,87,7,14,2024-02-23,0.79,18,176,6,Exempt
766631692436821839,Peaceful Beach Holiday Apt in the Heart of Manly,28022776,Michael,,Manly,-33.79398219999999,151.2866277,Entire home/apt,210,4,47,2024-05-16,2.65,1,134,29,PID-STRA-44539
766654962505953904,Avalon Beach Apartment,19066107,Kylie,,Pittwater,-33.63,151.32666,Entire home/apt,245,5,6,2024-04-27,1.11,3,183,6,PID-STRA-47119
766690383930780429,World Class Location+The Rocks+Harbour+Bridge View,487334831,Bstay,,Sydney,-33.861381177204514,151.2083696454678,Entire home/apt,499,2,164,2024-05-23,8.74,2,52,94,Exempt
766786045058353360,"Lovely Retreat, Private Apartment in home",11309760,Simon,,Sutherland Shire,-34.08069,151.00954,Entire home/apt,141,1,43,2024-06-01,2.32,1,178,30,PID-STRA-44569
766827838859349519,Elegant Townhouse Randwick,36318033,Yj,,Randwick,-33.9140072,151.2448309,Entire home/apt,310,2,45,2024-05-14,2.46,1,166,27,PID-STRA-44600
766861300767033652,Camellia Cottage Quality  Convenient Independent,484315835,David And Ros,,Ku-Ring-Gai,-33.7181261,151.11976520679997,Entire home/apt,192,2,29,2024-04-13,1.57,1,288,15,PID-STRA-43442
766906535633538868,*Sweet Home Pyrmont with free parking*,135582260,Anthony,,Sydney,-33.8723032,151.1956968,Entire home/apt,294,90,37,2024-06-10,2.00,2,50,10,PID-STRA-65931
766983307120570885,"Spacious, sunny apartment in prime location",1178001,Dilys,,Marrickville,-33.91269563816406,151.15568379769618,Entire home/apt,320,1,39,2024-05-15,3.67,1,319,39,PID-STRA-53444
767009006865648241,Charming Terrace House Apartment,6599322,Peter,,Sydney,-33.88676,151.21141,Entire home/apt,242,2,69,2024-05-22,3.84,7,287,48,PID-STRA-41765
767013212481495933,Sunset Retreat @Bangalley Tree House,1135969,Beatriz,,Pittwater,-33.62342376956741,151.33906614035368,Entire home/apt,390,7,2,2024-01-06,0.12,1,33,1,PID-STRA-44620
767017789390482014,Two beds Ocean view every room,442865486,Jasmine,,Waverley,-33.8952599,151.2722051,Entire home/apt,680,2,13,2024-04-03,0.74,2,255,8,PID-STRA-45029
767109140745383215,"‘Glen Rock’ House, Fairlight",162298993,Michael,,Manly,-33.79791508862663,151.27150561163938,Entire home/apt,347,90,0,,,1,329,0,PID-STRA-44617
767466063425624793,Generous 1 bedroom apartment,46223673,Hannah,,Sydney,-33.86966,151.22463,Entire home/apt,286,3,13,2023-04-19,0.73,1,47,0,PID-STRA-44876
767530368202959274,Bondi Sands,7409213,L'Abode Accommodation Specialist,,Waverley,-33.88682,151.27362,Entire home/apt,343,1,11,2024-04-08,0.62,144,215,8,PID-STRA-44640
767537577766072328,A Cozy Apt with City Views Next to Darling Harbour,343442154,Advante Homes,,Sydney,-33.8690146,151.2043704,Entire home/apt,253,1,25,2024-06-05,1.42,31,128,13,PID-STRA-10119
767583493799066612,Aircabin - Rosebery - Charming - Large 1 Bed Apt,484473459,AirCabin,,Sydney,-33.91519,151.21074,Entire home/apt,140,2,16,2024-01-02,0.92,68,73,11,PID-STRA-54594
767606487047058350,Fairy Bower House,24721535,Beach Stays,,Manly,-33.80058971852508,151.2918153322094,Entire home/apt,1343,90,2,2023-04-21,0.11,52,161,0,PID-STRA-44046
767624711362701721,Lower Blue Mountains retreat,257879313,David,,Penrith,-33.72352,150.64493,Private room,80,1,52,2024-06-01,2.81,1,335,29,Exempt
767657446046172006,Hornsby Furnished Apartments - Long Stay 2 Bedroom,441235209,Elan,,Hornsby,-33.69926,151.10141,Entire home/apt,165,28,2,2023-04-08,0.12,36,364,0,PID-STRA-44538
767727147023730997,Spacious 10 BR Property,50714912,Kevin,,Liverpool,-33.9416313,150.9137133,Entire home/apt,358,90,0,,,1,365,0,PID-STRA-30757
767733073537194536,Self- contained apartment in a large home.,451417472,Lois,,Sutherland Shire,-33.99744,151.04849,Entire home/apt,144,1,13,2024-04-27,0.72,1,333,10,PID-STRA-44694
767816827406459845,Modern Apartment @ Chatswood CBD,75823537,Pham,,Willoughby,-33.7963132,151.1798881,Entire home/apt,126,1,75,2024-05-09,4.04,1,229,59,Exempt
767837955912186022,Spacious apartment,489056001,Thomas,,Sydney,-33.91155,151.2073,Entire home/apt,1500,1,0,,,2,365,0,Exempt
767840041173679695,Fairweather House — a spacious suburban oasis.,107815252,Jonathan,,Woollahra,-33.88173210376223,151.25429128370936,Entire home/apt,1600,90,1,2023-12-31,0.18,1,176,1,PID-STRA-33228
768172482362885837,Manly family executive apartment,33463450,Paul,,Manly,-33.8054181,151.2848984,Entire home/apt,314,2,70,2024-04-13,3.78,1,235,29,PID-STRA-44673
768254618492855049,"Stylish ocean view cottage, couple’s retreat",4118810,Siro,,Pittwater,-33.6528946,151.3150748,Entire home/apt,373,1,76,2024-06-10,4.10,1,296,41,PID-STRA-37639
768459406695086640,Private room in beautiful beachside apartment,1616467,Andrew,,Waverley,-33.9039887,151.2579913,Private room,185,4,13,2024-04-05,0.83,1,354,6,PID-STRA-44739
768505550084585824,R8-3 Bedrooms APT 15 min to CBD 2 Parking Spots,169795871,Charlotte,,Sydney,-33.91279984,151.21000671,Entire home/apt,249,3,14,2024-05-06,0.78,26,92,9,PID-STRA-44714
768905915219363281,Modern Resort Style Home with a Heated Pool,31185004,Alissa,,Manly,-33.78130954887596,151.2386854737997,Entire home/apt,985,14,3,2024-03-14,0.57,1,364,3,PID-STRA-44841
768919180396647564,Designer 3 Level Terrace Home,6599322,Peter,,Sydney,-33.88527,151.21116,Entire home/apt,736,2,46,2024-05-27,2.55,7,249,38,PID-STRA-41765
769093959017349538,Peaceful room & Convenience location - Double bed,449156990,Hong,,Ryde,-33.8175,151.08728,Private room,67,1,40,2024-01-22,2.16,1,161,18,Exempt
769128055483394289,Sydney Harbour Side Living,50790927,Jamie,,Woollahra,-33.87613912565206,151.24562099575996,Private room,83,90,18,2023-12-03,0.99,2,236,5,PID-STRA-44889
769134047916603577,Three Beaches Cottage,83425137,Lucy,,Pittwater,-33.6313604,151.3191756,Entire home/apt,327,2,10,2024-04-21,0.60,1,178,5,PID-STRA-47404
769207881837832462,"Hotel-Like Unit, Sydney Center, Rooftop|Pool|Gym",485231105,Mehdi Daniel,,Sydney,-33.87599,151.2206,Entire home/apt,240,1,80,2024-05-27,4.41,4,277,61,PID-STRA-42487
769208607301617490,City-View 2BR Apt Steps from Burwood Train/Shops,489268008,Nolan,,Burwood,-33.87715,151.10562,Entire home/apt,195,3,23,2024-05-26,2.18,1,9,23,PID-STRA-49110
769208801270528006,Cottage in the heart of Balmain,2319809,Sarah,,Leichhardt,-33.854749567274645,151.1800865356232,Entire home/apt,320,90,0,,,1,365,0,PID-STRA-45716
769396061498195499,Eastwood Furnished Apartments- Long Term 2 Bedroom,441235209,Elan,,Ryde,-33.7888428,151.0828287,Entire home/apt,,28,1,2024-04-14,0.51,36,10,1,PID-STRA-6133-1
769467544065001980,Charming Mosman,7409213,L'Abode Accommodation Specialist,,Mosman,-33.8276,151.24493,Entire home/apt,291,1,2,2023-01-04,0.11,144,134,0,PID-STRA-44697
769595488891872782,Cosy Coastal Escape,16312030,Madi,,Manly,-33.79142,151.27246,Entire home/apt,250,1,4,2024-04-07,1.26,1,267,4,PID-STRA-64201
769693056280213836,Zetland lovely resort style room for you,104556547,Dan,,Sydney,-33.90874,151.20812,Private room,75,3,9,2024-02-12,0.49,4,59,5,PID-STRA-44757
769717148474128725,CBD apartment,489373772,Bobby,,Sydney,-33.8681912,151.2049461,Private room,170,3,19,2024-05-23,1.09,1,11,10,PID-STRA-46524
769795569080972997,Bungan beach secluded treehouse,97035056,Michelle,,Pittwater,-33.6659115,151.3151659,Entire home/apt,580,2,6,2024-04-27,0.52,2,322,6,PID-STRA-47640
769812175228311670,Cosy apartment in Kensington,120403469,Renato,,Randwick,-33.9046902,151.2224022,Private room,122,90,0,,,1,346,0,PID-STRA-45513
769853866832197468,A Charming Apartment,226534032,Lucy,,Warringah,-33.7739142,151.2700186,Entire home/apt,179,4,44,2024-05-27,2.56,1,316,35,PID-STRA-45432
769910068708678169,New private granny flat,489346734,Tim,,Auburn,-33.8857756,151.0309071,Entire home/apt,124,2,91,2024-05-26,4.96,1,280,58,Exempt
769999626864318744,Light-filled Surry Hills 1 BR,24166716,Ben,,Sydney,-33.884062,151.211449,Entire home/apt,,77,5,2024-01-19,0.34,1,63,4,PID-STRA-46060
770005540183710794,High view 1 bedroom with pool free car park,489418207,Xueling,,The Hills Shire,-33.72812623727359,151.00673372076264,Entire home/apt,99,2,36,2024-04-30,2.05,1,208,28,PID-STRA-45193
770014233374021308,Stylish Art-deco Pad with Skylights,22223655,Natalia,,Manly,-33.79549,151.28171,Entire home/apt,350,7,6,2024-02-29,0.35,1,21,2,PID-STRA-30205
770038388198977862,"2 bedrooms, 170m from Balmoral Beach",489422792,Arthur,,Mosman,-33.8261534,151.2496131,Entire home/apt,280,3,17,2024-03-20,0.95,1,332,9,PID-STRA-44976
770048789270317339,Single private room near Newtown,122946947,Daniel Alonso,,Marrickville,-33.89575,151.16772,Private room,76,1,34,2024-06-01,1.84,1,56,24,Exempt
770062665792895645,Sensational waterview 2Bed2baths Apt -WiFi Parking,326403594,Claire,,Auburn,-33.824551,151.079134,Entire home/apt,218,4,37,2024-05-25,2.05,29,294,25,PID-STRA-57430
